tokenizer_id,corpus_id,mask,tokenizer_fingerprint,corpus_sha,code_version,n_chars,n_mask,n_gold_words,n_tokens,n_tokens_accepted,b_tp,b_fp,b_fn,b_tn,w_tp,w_pred,w_gold,w_intact,crossing_tokens,f_midcodepoint,f_cluster_split,f_overlap_rejected,f_dropped_chars,f_prefix_space_trim,n_sents
typhoon2,hkcancor_s,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,3753,2799,1915,627,6,53,1630,2799,2178,1640,6,954,0,0,0,0,257
typhoon2,khpos,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,83242,42108,8575,11977,608,2986,2625,21552,10183,627,608,41134,19804,0,0,0,1000
typhoon2,khpos,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,83242,42108,9165,12139,612,2990,3165,22304,10777,627,612,41134,19804,0,0,0,1000
typhoon2,khpos,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,83242,42108,9165,31943,613,7351,618,42108,10778,627,613,41134,19804,0,0,0,1000
typhoon2,osf_cwsa_zh,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,9848,9189,4294,3898,134,987,1720,8692,4928,2378,134,659,0,0,0,0,500
typhoon2,osf_cwsa_zh,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,9848,9189,4791,3898,134,987,2217,9189,5425,2378,134,659,0,0,0,0,500
typhoon2,osf_cwsa_zh,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,9848,9189,4791,3898,134,987,2217,9189,5425,2378,134,659,0,0,0,0,500
typhoon2,sighan_as,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,66614,62019,28063,20454,1026,5277,16319,53517,34089,25499,1025,4595,0,0,3,0,5000
typhoon2,sighan_as,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,66614,62019,36147,20872,1278,5285,23324,62019,42425,25499,1277,4595,0,0,3,0,5000
typhoon2,sighan_as,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,66614,62019,36147,20872,1278,5285,23324,62019,42425,25499,1277,4595,0,0,3,0,5000
typhoon2,sighan_cityu,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,64413,60184,26448,20828,708,5484,12097,48768,28648,23403,700,4229,0,0,25,0,1492
typhoon2,sighan_cityu,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,64413,60184,37443,21249,2001,5504,19982,60184,40936,23403,1992,4229,0,0,25,0,1492
typhoon2,sighan_cityu,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,64413,60184,37443,21249,2001,5504,19982,60184,40936,23403,1992,4229,0,0,25,0,1492
typhoon2,sighan_msr,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,154018,148709,69626,45040,2043,29663,41324,118651,75654,71606,2036,5309,0,0,21,0,3985
typhoon2,sighan_msr,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,154018,148709,96905,47819,5983,29663,61626,148709,106873,71606,5907,5309,0,0,21,0,3985
typhoon2,sighan_msr,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,154018,148709,96905,47819,5983,29663,61626,148709,106873,71606,5907,5309,0,0,21,0,3985
typhoon2,sighan_pku,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,145452,140975,67447,40450,2350,25695,36819,109841,71741,68435,2347,4477,0,0,38,0,1944
typhoon2,sighan_pku,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,145452,140975,96465,42566,5963,25795,58160,140975,104372,68435,5948,4477,0,0,38,0,1944
typhoon2,sighan_pku,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,145452,140975,96465,42566,5963,25795,58160,140975,104372,68435,5948,4477,0,0,38,0,1944
typhoon2,ud_th_pud,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,47451,47418,14690,7602,4191,23853,9177,23292,19881,5389,4186,33,21202,0,0,0,1000
typhoon2,ud_th_pud,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,47451,47418,17517,7699,5969,23861,10299,26216,24486,5389,5963,33,21202,0,0,0,1000
typhoon2,ud_th_pud,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,47451,47418,17517,28901,5969,44931,4353,47418,24486,5389,5963,33,21202,0,0,0,1000
typhoon2,ud_yue_hk,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,20124,16770,8304,3462,135,1097,6259,12770,9443,10774,134,3354,0,0,1,0,1004
typhoon2,ud_yue_hk,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,20124,16770,12240,3526,675,1188,9566,16770,13919,10774,673,3354,0,0,1,0,1004
typhoon2,ud_yue_hk,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,20124,16770,12240,3526,675,1188,9566,16770,13919,10774,673,3354,0,0,1,0,1004
typhoon2,ud_zh_gsd,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,17415,16482,7656,4982,283,2114,3975,13138,8439,7527,283,933,0,0,4,0,500
typhoon2,ud_zh_gsd,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,17415,16482,10900,5082,639,2114,6433,16482,12039,7527,633,933,0,0,4,0,500
typhoon2,ud_zh_gsd,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,17415,16482,10900,5082,639,2114,6433,16482,12039,7527,633,933,0,0,4,0,500
typhoon2,ud_zh_gsdsimp,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,16301,15738,7548,4386,391,2710,4298,12434,8439,8112,376,563,0,0,2,0,500
typhoon2,ud_zh_gsdsimp,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,16301,15738,10752,4486,787,2710,6753,15738,12039,8112,766,563,0,0,2,0,500
typhoon2,ud_zh_gsdsimp,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,16301,15738,10752,4486,787,2710,6753,15738,12039,8112,766,563,0,0,2,0,500
typhoon2,ud_zh_hk,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,12804,12195,6128,2926,325,1168,4434,10058,7457,7290,324,609,0,0,1,0,1004
typhoon2,ud_zh_hk,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,12804,12195,8237,2954,633,1235,6138,12195,9874,7290,629,609,0,0,1,0,1004
typhoon2,ud_zh_hk,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,12804,12195,8237,2954,633,1235,6138,12195,9874,7290,629,609,0,0,1,0,1004
typhoon2,vistec_th,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,708703,708100,202589,115886,53238,310112,123123,323475,260827,74149,53233,603,287027,0,0,0,5000
typhoon2,vistec_th,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,708703,708100,283093,132980,112897,313442,152237,421073,400990,74149,112823,603,287027,0,0,0,5000
typhoon2,vistec_th,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,708703,708100,283169,419931,112933,571497,62164,708100,401102,74149,112859,603,287027,0,0,0,5000
typhoon2,wisesight1000,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,38138,37880,10169,5293,2551,17976,6967,16455,13713,4810,2550,258,15262,0,0,0,993
typhoon2,wisesight1000,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,38138,37880,15547,6078,6175,18465,9002,22618,22715,4810,6156,258,15262,0,0,0,993
typhoon2,wisesight1000,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,38138,37880,15558,21329,6179,31076,3702,37880,22730,4810,6160,258,15262,0,0,0,993
whitespace,alt_km,core,9d761e8941fc3a6dc362fa8592de5329d64ec950e56575cbc407fd29a45a6485,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,5680,5680,0,0,154142,195361,0,5000,159142,177585,5346,0,0,0,680,0,5000
whitespace,alt_km,legal,9d761e8941fc3a6dc362fa8592de5329d64ec950e56575cbc407fd29a45a6485,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,5680,5680,680,0,172584,196619,0,5680,178264,177585,5492,0,0,0,680,0,5000
whitespace,alt_km,raw,9d761e8941fc3a6dc362fa8592de5329d64ec950e56575cbc407fd29a45a6485,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,5680,5680,680,0,172585,521721,0,5680,178265,177585,5492,0,0,0,680,0,5000
whitespace,hkcancor_d,core,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,257,257,0,0,1554,408,11,257,1811,2445,246,0,0,0,0,0,257
whitespace,hkcancor_d,legal,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,257,257,0,0,2188,413,0,257,2445,2445,257,0,0,0,0,0,257
whitespace,hkcancor_d,raw,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,257,257,0,0,2188,413,0,257,2445,2445,257,0,0,0,0,0,257
whitespace,hkcancor_p,core,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,257,257,0,0,1311,651,12,257,1568,2178,245,0,0,0,0,0,257
whitespace,hkcancor_p,legal,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,257,257,0,0,1921,680,0,257,2178,2178,257,0,0,0,0,0,257
whitespace,hkcancor_p,raw,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,257,257,0,0,1921,680,0,257,2178,2178,257,0,0,0,0,0,257
whitespace,hkcancor_s,core,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,257,257,0,0,1311,651,12,257,1568,2178,245,0,0,0,0,0,257
whitespace,hkcancor_s,legal,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,257,257,0,0,1921,680,0,257,2178,2178,257,0,0,0,0,0,257
whitespace,hkcancor_s,raw,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,257,257,0,0,1921,680,0,257,2178,2178,257,0,0,0,0,0,257
whitespace,khpos,core,9d761e8941fc3a6dc362fa8592de5329d64ec950e56575cbc407fd29a45a6485,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,1000,1000,0,0,9183,14963,1,1000,10183,10778,999,0,0,0,0,0,1000
whitespace,khpos,legal,9d761e8941fc3a6dc362fa8592de5329d64ec950e56575cbc407fd29a45a6485,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,1000,1000,0,0,9777,15129,1,1000,10777,10778,999,0,0,0,0,0,1000
whitespace,khpos,raw,9d761e8941fc3a6dc362fa8592de5329d64ec950e56575cbc407fd29a45a6485,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,1000,1000,0,0,9778,39294,1,1000,10778,10778,999,0,0,0,0,0,1000
whitespace,osf_cwsa_zh,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,500,500,0,0,4428,4885,0,500,4928,5425,500,0,0,0,0,0,500
whitespace,osf_cwsa_zh,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,500,500,0,0,4925,4885,0,500,5425,5425,500,0,0,0,0,0,500
whitespace,osf_cwsa_zh,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,500,500,0,0,4925,4885,0,500,5425,5425,500,0,0,0,0,0,500
whitespace,sighan_as,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,5000,5000,0,0,29089,25731,218,5000,34089,42425,4782,0,0,0,0,0,5000
whitespace,sighan_as,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,5000,5000,0,0,37425,26157,12,5000,42425,42425,4988,0,0,0,0,0,5000
whitespace,sighan_as,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,5000,5000,0,0,37425,26157,12,5000,42425,42425,4988,0,0,0,0,0,5000
whitespace,sighan_cityu,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,1492,1492,0,0,27156,26312,4,1492,28648,40936,1488,0,0,0,0,0,1492
whitespace,sighan_cityu,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,1492,1492,0,0,39444,26753,1,1492,40936,40936,1491,0,0,0,0,0,1492
whitespace,sighan_cityu,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,1492,1492,0,0,39444,26753,1,1492,40936,40936,1491,0,0,0,0,0,1492
whitespace,sighan_msr,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,3985,3985,0,0,71669,74703,47,3985,75654,106873,3938,0,0,0,0,0,3985
whitespace,sighan_msr,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,3985,3985,0,0,102888,77482,19,3985,106873,106873,3966,0,0,0,0,0,3985
whitespace,sighan_msr,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,3985,3985,0,0,102888,77482,19,3985,106873,106873,3966,0,0,0,0,0,3985
whitespace,sighan_pku,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,1944,1944,0,0,69797,66145,23,1944,71741,104372,1921,0,0,0,0,0,1944
whitespace,sighan_pku,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,1944,1944,0,0,102428,68361,2,1944,104372,104372,1942,0,0,0,0,0,1944
whitespace,sighan_pku,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,1944,1944,0,0,102428,68361,2,1944,104372,104372,1942,0,0,0,0,0,1944
whitespace,ud_th_pud,core,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,3156,3156,0,0,18881,31455,0,1000,19881,22330,2296,0,0,0,2156,0,1000
whitespace,ud_th_pud,legal,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,3156,3156,2156,0,21330,31560,99,3156,24486,22330,2377,0,0,0,2156,0,1000
whitespace,ud_th_pud,raw,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,3156,3156,2156,0,21330,73832,99,3156,24486,22330,2377,0,0,0,2156,0,1000
whitespace,ud_yue_hk,core,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,1005,1005,0,0,8439,4559,49,1004,9443,13918,955,0,0,0,1,0,1004
whitespace,ud_yue_hk,legal,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,1005,1005,1,0,12914,4714,0,1005,13919,13918,1004,0,0,0,1,0,1004
whitespace,ud_yue_hk,raw,bc7a119521a4a77cfd97f847d84eb492318701d78a4e5d728dc46762a50d49ce,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,1005,1005,1,0,12914,4714,0,1005,13919,13918,1004,0,0,0,1,0,1004
whitespace,ud_zh_gsd,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,529,529,0,0,7939,7096,0,500,8439,12010,515,0,0,0,29,0,500
whitespace,ud_zh_gsd,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,529,529,29,0,11510,7196,0,529,12039,12010,522,0,0,0,29,0,500
whitespace,ud_zh_gsd,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,529,529,29,0,11510,7196,0,529,12039,12010,522,0,0,0,29,0,500
whitespace,ud_zh_gsdsimp,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,529,529,0,0,7939,7096,0,500,8439,12010,515,0,0,0,29,0,500
whitespace,ud_zh_gsdsimp,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,529,529,29,0,11510,7196,0,529,12039,12010,522,0,0,0,29,0,500
whitespace,ud_zh_gsdsimp,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,529,529,29,0,11510,7196,0,529,12039,12010,522,0,0,0,29,0,500
whitespace,ud_zh_hk,core,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,1004,1004,0,0,6453,4094,54,1004,7457,9874,950,0,0,0,0,0,1004
whitespace,ud_zh_hk,legal,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,1004,1004,0,0,8870,4189,0,1004,9874,9874,1004,0,0,0,0,0,1004
whitespace,ud_zh_hk,raw,fbb683f1273c64b1d888c3fc318e5b5472ca0715f7cd9a7987301dd1bb784deb,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,1004,1004,0,0,8870,4189,0,1004,9874,9874,1004,0,0,0,0,0,1004
whitespace,vistec_th,core,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,68891,68891,0,0,255827,425998,52,5000,260827,337389,43720,0,0,0,63891,0,5000
whitespace,vistec_th,legal,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,68891,68891,63124,763,332866,445659,2218,68887,400990,337389,46297,0,0,0,63891,0,5000
whitespace,vistec_th,raw,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,68891,68891,63125,766,332977,990662,2217,68891,401102,337389,46299,0,0,0,63891,0,5000
whitespace,wisesight1000,core,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,5094,5094,0,0,12720,23269,36,993,13713,18664,2839,0,0,0,4120,0,993
whitespace,wisesight1000,legal,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,5094,5094,3943,156,17779,24387,147,5092,22715,18664,3179,0,0,0,4120,0,993
whitespace,wisesight1000,raw,4239b11b535e062f82f14752c8f15b2b1c3d3d6211e6fecae51d68cf4a1c1fb4,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,5094,5094,3943,158,17794,52247,146,5094,22730,18664,3180,0,0,0,4120,0,993
